added_at,track/album/type,track/duration_ms,track/popularity,track/explicit,playlist,track/album/name,track/artists/0/name,track/name,track/uri
time,discrete,continuous,continuous,discrete,discrete,string,string,string,string
2019-03-20 14:18:23,album,202040.0,52.0,false,playlist_8,Coming in Hot,DIAMANTE,Haunted,spotify:track:1yn1CphEmVt16RnmbDJ5xc
2019-03-20 18:50:18,album,316717.0,68.0,true,playlist_8,Drones,Muse,Psycho,spotify:track:383QXk8nb2YrARMUwDdjQS
2019-03-20 18:51:13,album,189440.0,67.0,false,playlist_8,Hypnotize,System Of A Down,Hypnotize,spotify:track:6oO7WMjD6kEvCITLbVj0mu
2019-03-20 18:55:41,album,326983.0,66.0,false,playlist_8,This Is War,Thirty Seconds To Mars,This Is War,spotify:track:2D52zjCyqEIQa221lhw6uk
2019-03-20 18:56:05,album,218933.0,77.0,false,playlist_8,Toxicity,System Of A Down,Toxicity,spotify:track:0snQkGI5qnAmohLE7jTsTn
2019-03-20 18:56:10,album,255466.0,74.0,true,playlist_8,Mezmerize,System Of A Down,B.Y.O.B.,spotify:track:0EYOdF5FCkgOJJla8DI2Md
2019-03-20 18:56:17,album,235053.0,73.0,false,playlist_8,Toxicity,System Of A Down,Aerials,spotify:track:4e9eGQYsOiBcftrWXwsVco
2019-03-20 18:56:38,album,153800.0,67.0,true,playlist_8,System Of A Down (Bonus Pack),System Of A Down,Sugar,spotify:track:31RTFPrB7wmYBhlkM2ILXG
2019-03-20 18:56:49,album,320693.0,65.0,false,playlist_8,Mezmerize,System Of A Down,Lost In Hollywood,spotify:track:0GrHWVTDsaWcD4nrCGr7VE
2019-03-20 18:57:08,album,216533.0,54.0,false,playlist_8,Hypnotize,System Of A Down,Tentative,spotify:track:11WZXXvGyrtUBp15TtojxA
2019-03-20 18:57:18,album,328866.0,60.0,false,playlist_8,Hypnotize,System Of A Down,Holy Mountains,spotify:track:4mj2UMyJTBTaO7pffAK29j
2019-03-20 18:57:59,album,200600.0,63.0,false,playlist_8,Mezmerize,System Of A Down,Question!,spotify:track:6y2DHyCYf6azhUfXmnuH6w
2019-03-20 18:58:05,album,205800.0,57.0,false,playlist_8,Mezmerize,System Of A Down,Sad Statue,spotify:track:1wGRSG94dLt8fIZWhR3rGG
2019-03-20 18:58:10,album,176866.0,56.0,false,playlist_8,Mezmerize,System Of A Down,Old School Hollywood,spotify:track:6iFVJGxSVdFkzYQJL7Rgdk
2019-03-20 18:58:23,album,116893.0,47.0,false,playlist_8,Steal This Album!,System Of A Down,Bubbles,spotify:track:4dJMoLxnO93Ys7SqZNIxlg
2019-03-20 18:58:42,album,188600.0,56.0,true,playlist_8,Steal This Album!,System Of A Down,I-E-A-I-A-I-O,spotify:track:3RgDvs9Jpvn3kUuaTek1R5
2019-03-20 18:58:54,album,193626.0,48.0,false,playlist_8,Steal This Album!,System Of A Down,Highway Song,spotify:track:4TRPgtjVmqg7EAWZe1T94E
2019-03-20 18:59:01,album,201906.0,47.0,false,playlist_8,Steal This Album!,System Of A Down,Ego Brain,spotify:track:2HVCLZ6dMDelXhloO5sAjV
2019-03-20 18:59:10,album,201200.0,53.0,false,playlist_8,Steal This Album!,System Of A Down,Roulette,spotify:track:4sM7v7wyRAuV6ZTO2dvnCA
2019-03-20 18:59:29,album,240106.0,59.0,false,playlist_8,Toxicity,System Of A Down,Forest,spotify:track:1B5Y9I5wPfvD3C2A81A36C
2019-03-20 18:59:38,album,162666.0,57.0,false,playlist_8,Toxicity,System Of A Down,Science,spotify:track:58lcznIKSNlOVdmklrPA99
2019-03-20 19:00:42,album,229840.0,67.0,true,playlist_8,House of Gold & Bones Part 1,Stone Sour,Absolute Zero,spotify:track:14EORgkbXqIx5K4Haucmnb
2019-03-20 19:00:58,album,515386.0,73.0,false,playlist_8,Master Of Puppets (Remastered),Metallica,Master Of Puppets,spotify:track:2MuWTIM3b0YEAskbeeFE1i
2019-03-20 19:01:56,album,210133.0,66.0,false,playlist_8,The Battle Of Los Angeles,Rage Against The Machine,Testify,spotify:track:7lmeHLHBe4nmXzuXc0HDjk
2019-03-20 19:02:23,album,311813.0,68.0,false,playlist_8,City Of Evil (PA Version),Avenged Sevenfold,Bat Country,spotify:track:3sHH7lklbfpcraDDvYnjo7
2019-03-20 19:02:31,album,252613.0,75.0,false,playlist_8,Vol. 3: The Subliminal Verses [Special Package],Slipknot,Duality,spotify:track:61mWefnWQOLf90gepjOCb3
2019-03-20 19:03:09,album,153773.0,57.0,false,playlist_8,Steal This Album!,System Of A Down,Innervision,spotify:track:0Xmbtw7NhNiDnL4BWy5wDh
2019-03-20 19:06:15,album,279333.0,61.0,false,playlist_8,Audioslave,Audioslave,Gasoline,spotify:track:33AxY0QUitvte6JV6B6uLE
2019-03-21 19:30:30,album,273194.0,58.0,false,playlist_8,Dig Deep,After The Burial,Lost In The Static,spotify:track:5QLH7zAdcAJLgR25gtvtoK
2019-03-21 19:30:48,album,278600.0,73.0,false,playlist_8,Vol. 3: The Subliminal Verses [Special Package],Slipknot,Before I Forget,spotify:track:6wqJeItl3Vc3az4ZicSQAB
2019-03-21 19:32:05,album,249133.0,58.0,true,playlist_8,Ritual,In This Moment,Roots,spotify:track:5wBaNy59nK8hJnx8AB2zRe
2019-03-21 19:35:09,album,229773.0,66.0,false,playlist_8,Lifelines,I Prevail,Scars,spotify:track:6WaYiQUPel70HUaCZj5eND
2019-03-22 13:39:34,album,327746.0,33.0,false,playlist_8,Once Only Imagined,The Agonist,Business Suits and Combat Boots,spotify:track:7x86D0wH2PrWgSLz8Wtnzf
2019-03-22 13:41:20,album,241080.0,31.0,false,playlist_8,Eye of Providence,The Agonist,Danse Macabre,spotify:track:4GFGnWzqjt28O9t8JAO2eF
2019-03-22 13:58:44,album,248213.0,23.0,false,playlist_8,Eye of Providence,The Agonist,I Endeavor,spotify:track:4JM2NfRcxtUw6dmgKM5bwn
2019-03-22 14:02:47,album,300493.0,25.0,false,playlist_8,Eye of Providence,The Agonist,Faceless Messenger,spotify:track:1OaNPfYZ465r5INNSKOCKy
2019-03-22 14:06:59,album,274826.0,23.0,false,playlist_8,Eye of Providence,The Agonist,Perpetual Notion,spotify:track:6ikcUdBnl1jiAcJzKKw05n
2019-03-22 14:18:12,album,212466.0,24.0,false,playlist_8,Eye of Providence,The Agonist,Disconnect Me,spotify:track:725psKOmvjhV8lZ5X1YJ4o
2019-03-22 17:47:58,album,477440.0,21.0,false,playlist_8,Eye of Providence,The Agonist,"As Above, So Below",spotify:track:3DIHtSrfsww1llW0aoRQtl
2019-03-22 17:49:10,album,242680.0,51.0,true,playlist_8,Breaking Down / Bow Down,I Prevail,Bow Down,spotify:track:4U9BOwX61f1TCXdukPa2ub
2019-03-22 18:01:27,album,214280.0,56.0,false,playlist_8,Spineless,Blood Youth,Spineless,spotify:track:224KDhjlE8K0OeXlQI7vXZ
2019-03-22 18:04:04,album,189600.0,59.0,false,playlist_8,The Old Me,Memphis May Fire,The Old Me,spotify:track:7LsAld1wdZSVk7gvtY1S94
2019-03-22 18:06:45,album,228447.0,63.0,false,playlist_8,Low,Wage War,Low,spotify:track:0OiqmkoWLbaq2S7rvlwPSF
2019-03-22 18:24:55,album,340132.0,72.0,true,playlist_8,All Out Life,Slipknot,All Out Life,spotify:track:6vAQtUlYrzolE6SS9QCTs5
2019-03-22 18:34:43,album,214399.0,54.0,false,playlist_8,The Hell I Overcame,Bad Omens,The Hell I Overcame,spotify:track:6g7vndAmUE7X1jcLR9HZSy
2019-03-22 18:38:34,album,257800.0,50.0,false,playlist_8,Paralyzed,Dream Theater,Paralyzed,spotify:track:527rOHTuKjeF5vpF0zkr9S
2019-03-22 18:47:04,album,268449.0,51.0,true,playlist_8,Eternal Machine,Betraying The Martyrs,Eternal Machine,spotify:track:582C5A8zcJJtgX5vhWfhPD
2019-03-22 18:52:40,album,358120.0,47.0,false,playlist_8,Blood Eagle,Periphery,Blood Eagle,spotify:track:77Dj9s0W077FDWgEUpzQhu
2019-03-22 18:54:12,album,240660.0,33.0,false,playlist_8,Savior,Any Given Day,Savior,spotify:track:754rWf13aiZhl8xaSYg5J4
2019-03-22 18:56:48,album,203030.0,42.0,true,playlist_8,Coma Blue,Annisokay,Coma Blue,spotify:track:050UDADRxQ1nU4e3oFft8K
2019-03-22 19:00:20,album,226320.0,52.0,false,playlist_8,Still Breathing,Fight The Fury,Dominate Me,spotify:track:4Pf95KrUvj48z2ChGNA5Ye
2019-03-22 19:28:53,album,247733.0,47.0,false,playlist_8,Close Enough,Demon Hunter,Close Enough,spotify:track:741ma9luSEyhnDjq2lAPEK
2019-03-28 18:51:43,album,224573.0,22.0,false,playlist_8,Eye of Providence,The Agonist,A Necessary Evil,spotify:track:0BcMpyxOH6LZYtjCP2m0lD
2019-03-28 18:55:18,album,193640.0,27.0,true,playlist_8,When Skies Wash Ashore,Straight Line Stitch,Black Veil,spotify:track:7L2c2nxKPih4qOjIas542L
2019-03-28 19:07:00,album,404853.0,19.0,false,playlist_8,The Hydra's Tailor,Deadly Circus Fire,Where It Lies,spotify:track:5BD4qWlg2L9NsQqLU62DvW
2019-03-28 19:18:03,album,243106.0,51.0,false,playlist_8,Karmacode,Lacuna Coil,Our Truth,spotify:track:6vS5siwSidItcWFXskcpAA
2019-03-28 19:18:04,album,226786.0,56.0,false,playlist_8,Incarnate,Killswitch Engage,Hate By Design,spotify:track:6xXIMiJeAHZZcoReecFZwD
2019-03-28 19:18:54,album,228506.0,18.0,true,playlist_8,Stormsleeper,Spoil Engine,Doomed to Die,spotify:track:6uBx1fCBDuM8fXNYMyqM3l
2019-03-28 19:35:56,album,262493.0,54.0,false,playlist_8,Black Widow,In This Moment,Sex Metal Barbie,spotify:track:75BGF4LC7AOLFfxn6ukZDH
2019-03-28 19:37:47,album,247466.0,48.0,false,playlist_8,Black Widow,In This Moment,Dirty Pretty,spotify:track:1kYR2wTYZUsZ2Gcx7yPYSZ
2019-03-28 19:37:53,album,298466.0,44.0,false,playlist_8,Black Widow,In This Moment,Black Widow,spotify:track:5gc7XfphkR2jispckOKwiM
2019-03-28 19:38:08,album,260160.0,47.0,false,playlist_8,Black Widow,In This Moment,Bloody Creature Poster Girl,spotify:track:0eHIMJCzU1QV0R6OHeLOuR
2019-03-28 19:38:21,album,292506.0,52.0,false,playlist_8,Black Widow,In This Moment,The Fighter,spotify:track:54sEj5GIx2EW78nRDyC58R
2019-03-28 19:38:42,album,270253.0,41.0,false,playlist_8,Black Widow,In This Moment,Bones,spotify:track:5gbxjsBPzpjZuPvIptYvPi
2019-03-28 19:39:08,album,284120.0,67.0,false,playlist_8,All Hope Is Gone (10th Anniversary),Slipknot,Psychosocial,spotify:track:3RAFcUBrCNaboRXoP3S5t1
2019-03-28 19:46:54,album,239226.0,27.0,false,playlist_8,Lilith,Butcher Babies,Underground and Overrated,spotify:track:06odvt7lQtGi2UCiwX9gEV
2019-03-28 19:59:39,album,235826.0,27.0,false,playlist_8,Take It Like a Man,Butcher Babies,The Cleansing,spotify:track:0ueOqNYjOezWi1aCkQFK9k
2019-03-28 20:00:39,album,230293.0,27.0,true,playlist_8,Stormsleeper,Spoil Engine,Disconnect,spotify:track:0lU2pzaOwLR03T2pR7HXev
2019-03-28 20:03:14,album,252280.0,58.0,false,playlist_8,Doomsday Machine,Arch Enemy,Nemesis,spotify:track:27sTzAelgljD6Uxp88BqA3
2019-03-28 20:05:06,album,311000.0,21.0,false,playlist_8,"The Sick, Dumb & Happy",The Charm The Fury,Blood And Salt,spotify:track:6439bTwAYJA1U4e4WT9p7U
2019-03-28 20:16:25,album,279253.0,33.0,false,playlist_8,"The Sick, Dumb & Happy",The Charm The Fury,Echoes,spotify:track:340TMuAHJkk7WIQ6B1XpQK
2019-03-28 20:18:50,album,456320.0,58.0,false,playlist_8,Unto The Locust (Special Edition),Machine Head,Locust,spotify:track:2fed1yXI1clOEddfGyKyH2
2019-04-01 14:22:24,album,225746.0,32.0,false,playlist_8,Shutdown.ɘxe,3TEETH,Shutdown,spotify:track:4A2ekPbgWSgjPkFwwDzw3a
2019-04-01 14:38:22,album,300712.0,27.0,false,playlist_8,Winter,Oceans of Slumber,Suffer the Last Bridge,spotify:track:3Kyah08cIZJKhjnUa3vHJ2
2019-04-01 18:29:56,album,237529.0,31.0,false,playlist_8,The Sign of Faith,Ignea,Alexandria,spotify:track:2BKkg41mf62spyRLR3Gx6z
2019-04-01 18:46:53,album,208177.0,40.0,false,playlist_8,One of Us is the Killer,The Dillinger Escape Plan,One of Us is the Killer,spotify:track:6bSZPUVSKdGjSdeEEPzycS
2019-04-01 18:52:14,album,328453.0,18.0,false,playlist_8,Prevail I,Kobra And The Lotus,Gotham,spotify:track:2ozNOZsigw3bJ8570HhVwa
2019-04-01 19:04:08,album,260320.0,42.0,false,playlist_8,Low Life,DIRT,Low Life,spotify:track:4yKnTwWOmQjMTF6U9sgWtY
2019-04-01 19:11:06,album,209908.0,34.0,true,playlist_8,Letchology,Dirty Shirt,Put It On,spotify:track:6bOieYGfifp6L1AuY3KWzt
2019-04-01 19:16:24,album,236377.0,55.0,false,playlist_8,Dark Matter,The Word Alive,Trapped,spotify:track:00WVclSOdTPuLYTott68Wl
2019-04-01 19:20:51,album,276866.0,61.0,true,playlist_8,The Silver Scream,Ice Nine Kills,Stabbing In The Dark,spotify:track:7H5q9RsWBDRrKq2qCdv2HG
2019-04-01 19:24:29,album,249746.0,63.0,true,playlist_8,The Silver Scream,Ice Nine Kills,The American Nightmare,spotify:track:04K2bMi2vyOBwxr5EjDq5O
2019-04-02 18:44:42,album,267997.0,4.0,true,playlist_8,Don't Need You (Edit),Bullet For My Valentine,Don't Need You - Edit,spotify:track:2Cv8fs0SPLX1XaLQ80Lvds
2019-04-02 18:45:39,album,253445.0,63.0,true,playlist_8,Cross Off,Mark Morton,Cross Off,spotify:track:1UtLHK1KdLD1haUlY5YoSg
2019-04-02 19:16:46,album,229816.0,39.0,false,playlist_8,I Am Above,In Flames,I Am Above,spotify:track:6RbSpgqV4oDW0x6NxeHlqn
2019-04-02 19:23:34,album,243913.0,2.0,false,playlist_8,The Mortal Coil,Polaris,The Remedy,spotify:track:69ow35I1jI6gYI45H1Bw7e
2019-04-02 19:48:35,album,342821.0,71.0,false,playlist_8,.5: The Gray Chapter (Special Edition),Slipknot,The Devil In I,spotify:track:5hheGdf1cb4rK0FNiedCfK
2019-04-02 19:54:57,album,268586.0,54.0,false,playlist_8,All Hope Is Gone (10th Anniversary),Slipknot,Dead Memories,spotify:track:7eRG7KNDIgjIk3nvykmhOT
2019-04-02 19:56:51,album,306080.0,45.0,true,playlist_8,.5: The Gray Chapter,Slipknot,Sarcastrophe,spotify:track:7b96P5WRVoixTmssXpFL9N
2019-04-02 19:56:58,album,332906.0,45.0,true,playlist_8,.5: The Gray Chapter,Slipknot,AOV,spotify:track:30ok0FxMYe6Ey3LHTL4AxB
2019-04-02 19:57:43,album,225066.0,49.0,true,playlist_8,.5: The Gray Chapter,Slipknot,Killpop,spotify:track:1LFinV2mx4m4vBJu6TDrmz
2019-04-02 19:58:22,album,290426.0,42.0,true,playlist_8,.5: The Gray Chapter,Slipknot,Lech,spotify:track:7ulHfn6hWuK8nmsQXycYXa
2019-04-02 19:59:03,album,258360.0,43.0,true,playlist_8,.5: The Gray Chapter,Slipknot,Nomadic,spotify:track:6lFmvTnEQiZrkmlfiukMzK
2019-04-02 20:01:12,album,243266.0,51.0,false,playlist_8,House of Gold & Bones Part 1,Stone Sour,Gone Sovereign,spotify:track:7c3DfsUMhDTnf2JewbfU8w
2019-04-02 20:06:05,album,325626.0,53.0,false,playlist_8,House of Gold & Bones Part 1,Stone Sour,Taciturn,spotify:track:0pVL6gE6ebXHExO9IzrJDQ
2019-04-02 20:07:00,album,269280.0,39.0,false,playlist_8,House of Gold & Bones Part 1,Stone Sour,Influence of a Drowsy God,spotify:track:56OORedNjFtHSG30bo6QCo
2019-04-02 20:07:14,album,181013.0,40.0,true,playlist_8,House of Gold & Bones Part 1,Stone Sour,Last of the Real,spotify:track:5hGijWiJRedcgP9I3xdD6q
2019-04-02 20:07:35,album,279146.0,41.0,false,playlist_8,House of Gold & Bones Part 2,Stone Sour,Red City,spotify:track:5lFX4A9y2qwfgKULw1J32K
2019-04-02 20:09:15,album,307640.0,43.0,false,playlist_8,House of Gold & Bones Part 2,Stone Sour,Sadist,spotify:track:0lDX0Pkth7pXYUzTvuKgln
2019-04-02 20:09:22,album,251253.0,40.0,false,playlist_8,House of Gold & Bones Part 2,Stone Sour,Peckinpah,spotify:track:2FngpunDZn5SEjkEAbBaxB
2019-04-02 20:09:35,album,281213.0,35.0,false,playlist_8,House of Gold & Bones Part 2,Stone Sour,Gravesend,spotify:track:6wXUTQI5qVgJICnNWyUz1S
2019-04-02 20:11:04,album,241800.0,35.0,false,playlist_8,House of Gold & Bones Part 2,Stone Sour,The Uncanny Valley,spotify:track:5cMh0wkTZXKdlYFtGEny7n
2019-04-02 20:11:48,album,224426.0,48.0,false,playlist_8,House of Gold & Bones Part 2,Stone Sour,Do Me A Favor,spotify:track:4Ma6fKktonx1Tu7Lzljcz5
2019-04-02 20:12:59,album,283053.0,43.0,true,playlist_8,House of Gold & Bones Part 2,Stone Sour,The House Of Gold & Bones,spotify:track:3GUDcoI8YXplwIjMcmyT0F
2019-04-10 13:05:24,album,316720.0,24.0,false,playlist_8,Afterbirth,The Great Discord,Neon Dreaming,spotify:track:20qCGI8SY8dSqBz5v94hfs
2019-04-10 13:21:20,album,249000.0,15.0,false,playlist_8,Duende,The Great Discord,Eigengrau,spotify:track:2xmhMWNdMtu4pNzLgZVKb1
2019-04-10 17:47:21,album,254000.0,12.0,false,playlist_8,Duende,The Great Discord,Selfæta,spotify:track:1V8e2te3Mh1MthjwKC6CSg
2019-04-10 17:52:10,album,251000.0,12.0,false,playlist_8,Duende,The Great Discord,A Discordant Call,spotify:track:1K8ACFR9Y5EN8QwuC6flTU
2019-04-10 18:04:15,album,272647.0,26.0,false,playlist_8,The Rabbit Hole,The Great Discord,Darkest Day,spotify:track:3tGipj34cuR7SfBiP4iXGK
2019-04-10 18:14:42,album,268421.0,17.0,false,playlist_8,The Rabbit Hole,The Great Discord,Tell-Tale Heart,spotify:track:1mj87L1Bq4lsMvskI1jHQP
2019-04-10 18:18:13,album,51000.0,13.0,false,playlist_8,The Rabbit Hole,The Great Discord,Downfall,spotify:track:3PVkPbjuZtDJ4ZmDF4iirp
2019-04-10 18:22:46,album,319636.0,15.0,false,playlist_8,The Rabbit Hole,The Great Discord,Persona,spotify:track:77Bw7vGfqR6UhiVsugZmuU
2019-04-10 18:38:24,album,261734.0,40.0,false,playlist_8,Lun,Destiny Potato,Take a Picture,spotify:track:5FWJgb9sESNmV5LQyQftL8
2019-04-10 18:42:22,album,241746.0,38.0,false,playlist_8,Phantom Amour,Toothgrinder,The Shadow,spotify:track:6rLASbKbKCPQjB5WrkOpCx
2019-04-10 18:54:35,album,231346.0,49.0,false,playlist_8,Malina,Leprous,From the Flame,spotify:track:1tBxs9BqNlBXbIxVaCBrv5
2019-04-10 19:05:16,album,258000.0,11.0,false,playlist_8,Echoes,The Great Discord,Cherry Waves,spotify:track:6ebAzeEAZvWJiRoUjB40Ro
2019-04-10 19:46:28,album,256000.0,34.0,false,playlist_8,Obey,Priest,Obey,spotify:track:7mx4a5ffaLohgtRdLS57RE
2019-04-12 16:12:11,album,277840.0,70.0,false,playlist_8,Audioslave,Audioslave,Show Me How to Live,spotify:track:1Qdnvn4XlmZANCVy3XjrQo
2019-04-12 16:12:22,album,222026.0,67.0,false,playlist_8,Audioslave,Audioslave,Cochise,spotify:track:1TDk2Jmi4dVZhm2dum3Jim
2019-04-12 16:50:17,album,259786.0,46.0,false,playlist_8,Catacombs,Like A Storm,The Devil Inside,spotify:track:6TMzS25keDXH4Le5WRZS86
2019-04-12 20:19:02,album,290280.0,54.0,false,playlist_8,Sound City - Real to Reel,Corey Taylor,From Can to Can't,spotify:track:0cqkujgud4p3rTT5yJ4dz3
2019-04-12 20:21:51,album,231689.0,29.0,false,playlist_8,BURN IT,FEVER 333,BURN IT,spotify:track:5YVMcqVtrNuy41qRyu55ag
2019-04-12 20:22:12,album,200676.0,64.0,false,playlist_8,Bad Vibrations (Deluxe Edition),A Day To Remember,Paranoia,spotify:track:3HhaSocKwTptze7PySNZlW
2019-04-12 20:24:11,album,251560.0,26.0,false,playlist_8,Here Comes The Boom,Rise Of The Northstar,Here Comes The Boom,spotify:track:77IT4xVnDLErYjtjKYUMOt
2019-04-12 20:26:09,album,187946.0,47.0,false,playlist_8,Forever,Code Orange,Forever,spotify:track:1G6czdqgskwJ4cBgx9CDAJ
2019-04-12 20:30:23,album,187081.0,36.0,false,playlist_8,Prepare for Payback,Sworn Enemy,Prepare for Payback,spotify:track:3VuSAFu0N7xqueMXoNUSgv
2019-04-12 20:37:10,album,197314.0,44.0,true,playlist_8,Welcome to the West Coast II,Lionheart,Trial by Fire,spotify:track:0DRhN7G5jfmZZqUyN6uy1B
2019-04-12 20:37:47,album,192436.0,43.0,false,playlist_8,Posthuman,Harms Way,Become a Machine,spotify:track:6Xt6hMb6cxdZ29ULtdQIFl
2019-04-12 20:42:42,album,203133.0,20.0,false,playlist_8,Outsider,Comeback Kid,Absolute,spotify:track:5PlA40awjSFJbfWhB1J7ZR
2018-11-23 14:46:11,album,365479.0,34.0,false,playlist_9,Silent Hill - Homecoming (Konami Original Game Soundtrack),Mary Elizabeth McGlynn,One More Soul to the Call,spotify:track:6nyEo8xc3yInahK4dxS8QP
2018-11-23 14:47:18,album,196205.0,20.0,false,playlist_9,Silent Hill Origins (Konami Original Game Soundtrack),Mary Elizabeth McGlynn,Blow Back,spotify:track:1aEL7VJYBnruX24rmQUgnT
2018-11-23 14:46:20,album,326295.0,24.0,false,playlist_9,Silent Hill - Homecoming (Konami Original Game Soundtrack),Mary Elizabeth McGlynn,Elle Theme,spotify:track:1gGbzPViL0HOXKCbxF9G12
2018-11-23 14:46:28,album,300068.0,26.0,false,playlist_9,Silent Hill - Homecoming (Konami Original Game Soundtrack),Mary Elizabeth McGlynn,Alex Theme - Machine Head Mix,spotify:track:3oI0v4kZZQPqsLavnfVttO
2018-11-23 14:46:36,album,192522.0,26.0,false,playlist_9,Silent Hill - Shattered Memories (Konami Original Game Soundtrack),Mary Elizabeth McGlynn,When You’re Gone,spotify:track:4dTXuXfI4u91uIB3QZYqfv
2018-11-23 14:46:46,album,245551.0,25.0,false,playlist_9,Silent Hill - Shattered Memories (Konami Original Game Soundtrack),Mary Elizabeth McGlynn,Acceptance,spotify:track:0dX7idX80Cc1967CDTySBs
2018-11-23 14:47:12,album,266031.0,24.0,false,playlist_9,Silent Hill Origins (Konami Original Game Soundtrack),Mary Elizabeth McGlynn,O.r.t.,spotify:track:0Y8K3VOqUEOm1ciD1Gzk2Z
2018-11-23 14:46:52,album,340662.0,28.0,false,playlist_9,Silent Hill - Shattered Memories (Konami Original Game Soundtrack),Mary Elizabeth McGlynn,Hell Frozen Rain,spotify:track:5XKMBzWzALaSS9UtPMd5ir
2018-11-23 14:47:02,album,242155.0,26.0,false,playlist_9,Silent Hill Origins (Konami Original Game Soundtrack),Mary Elizabeth McGlynn,Shot Down in Flames,spotify:track:1BAAmnJ2Ei5fCXAZjBQRY1
2018-11-23 14:47:24,album,250958.0,21.0,false,playlist_9,Silent Hill Origins (Konami Original Game Soundtrack),Mary Elizabeth McGlynn,Hole in the Sky,spotify:track:7gcLA8dBxqF4B9OfW9EYxZ
2018-11-23 14:47:54,album,273068.0,14.0,false,playlist_9,Ex Umbra in Solem,Diego Reynoso,Whose Thoughts Are Mine?,spotify:track:7dkRoXQrEqItHzl7epel75
2018-11-23 14:57:01,album,168786.0,19.0,false,playlist_9,Silent Hill Downpour,Daniel Licht,Intro Perk Walk,spotify:track:4TS3ifXiwL1OPPGlvVBBnr
2018-11-23 14:57:07,album,222120.0,11.0,false,playlist_9,Silent Hill Downpour,Daniel Licht,Bus To Nowhere,spotify:track:0GS79EtnOljItGNIUeDbkI
2018-11-23 15:02:12,album,256079.0,27.0,false,playlist_9,Best Of Silent Hill: Music From The Video Game Series,Edgar Rothermich,I Want Love,spotify:track:6J3iuk9JiTHQZ5l3O9yW6y
2018-11-23 15:08:08,album,278413.0,22.0,false,playlist_9,Silent Hill - Homecoming (Konami Original Game Soundtrack),Akira Yamaoka,This Sacred Line,spotify:track:4EOF63CyjLoWVee0sndqpW
2018-11-23 15:11:46,album,336453.0,20.0,false,playlist_9,Silent Hill Revelation 3d (Original Motion Picture Soundtrack),Jeff Danna,Silent Scream,spotify:track:75ksvPl7SSzLgNJBn43l56
