energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode,type,uri
0.157,0.141,78.157,0.0319,0.982,3.29e-05,3,0.296,8,191840,-14.518,0.376,1,audio_features,spotify:track:5SWz6xxFDw6755k5v59ihu
0.181,0.118,112.21,0.094,0.953,5.28e-06,4,0.793,2,166800,-13.048,0.526,0,audio_features,spotify:track:2l2bO5BKAjLBu0kkNO4Ft8
0.0771,0.11,120.433,0.0432,0.995,0.000915,4,0.613,5,156293,-14.934,0.435,0,audio_features,spotify:track:7boeSpDIaYjOiF9c1Huo53
0.397,0.091,104.004,0.262,0.95,0.0591,4,0.711,1,194573,-10.276,0.56,1,audio_features,spotify:track:5mknre3Htha5NKAUpHGcg4
0.298,0.321,133.053,0.0498,0.974,0.00436,3,0.319,1,206360,-12.481,0.415,1,audio_features,spotify:track:1HE5Qlg9tA74cGsFu88jHk
0.107,0.149,87.627,0.0427,0.992,0.00114,4,0.459,0,194133,-14.381,0.554,1,audio_features,spotify:track:74blweutWc7zhWMSP6effW
0.184,0.138,113.438,0.0415,0.972,1.87e-05,3,0.684,2,158907,-11.953,0.672,0,audio_features,spotify:track:7JyP9aMOxUsAEhDoeIazAB
0.0938,0.148,96.298,0.0465,0.991,0.0,3,0.515,1,179067,-14.307,0.414,1,audio_features,spotify:track:7hver9d8pBaGmvV9KZQJW4
0.243,0.266,108.614,0.0987,0.92,1.48e-05,4,0.75,2,149227,-13.413,0.542,1,audio_features,spotify:track:58Cwq24GWoy0EhGTxp9lem
0.0702,0.242,166.732,0.0433,0.988,9.47e-05,4,0.4,3,182267,-14.171,0.333,1,audio_features,spotify:track:4cLB7p8lSb5as11cGQE5JB
0.164,0.0944,114.865,0.039,0.991,1.14e-05,4,0.69,7,150107,-9.84,0.439,0,audio_features,spotify:track:3fFrcjCNokc45xtBrCJMCC
0.144,0.107,89.676,0.0333,0.985,1.79e-06,4,0.678,8,198560,-12.459,0.536,1,audio_features,spotify:track:1vTGrkrHB91xUsoKLpELTu
0.0908,0.114,84.048,0.041,0.985,0.000127,4,0.412,2,196600,-14.829,0.418,0,audio_features,spotify:track:0DUj7UZynRJkP2GSiIwpfz
0.173,0.145,115.89,0.133,0.992,3.79e-06,4,0.795,7,154773,-13.106,0.528,1,audio_features,spotify:track:5TKN7AUC8USU9aCx6Ahwok
0.0342,0.134,84.064,0.0397,0.975,1.95e-05,4,0.458,10,199467,-14.16,0.38,1,audio_features,spotify:track:6mEwsLALdL3X24QdND1Byi
0.114,0.0671,132.944,0.0462,0.942,0.0047,4,0.596,7,189827,-12.993,0.582,0,audio_features,spotify:track:2lZDRLH8WleV4PPlGgYy1s
0.168,0.102,115.078,0.228,0.977,0.00914,4,0.659,0,176173,-16.158,0.562,1,audio_features,spotify:track:4OQgb2eivxKS0VAlZQrqHy
0.0982,0.2,114.439,0.0604,0.979,0.0,4,0.779,10,161333,-13.893,0.624,1,audio_features,spotify:track:1tF19IddZu8CsqIcSN77gw
0.458,0.078,118.316,0.0445,0.861,0.0,4,0.531,10,189800,-6.012,0.599,0,audio_features,spotify:track:1ChVz3QYNhXoMx5dDJUVQQ
0.257,0.128,71.953,0.0318,0.984,1.03e-05,4,0.347,7,200173,-9.3,0.325,1,audio_features,spotify:track:578VpzBuiP5ufZ1LV796k9
0.242,0.109,83.148,0.0512,0.949,0.0,4,0.594,1,149773,-7.793,0.621,1,audio_features,spotify:track:0YJmlIJFeBmUIwYu6tXDpm
0.243,0.216,69.188,0.0307,0.961,3.81e-05,4,0.367,8,199107,-7.976,0.198,1,audio_features,spotify:track:5qLFGJXDowdHEvucHHhjWg
0.285,0.279,119.831,0.104,0.952,0.0,4,0.68,6,202133,-7.75,0.65,1,audio_features,spotify:track:149cDNVft63Da4ewpD1wu3
0.134,0.118,120.187,0.0382,0.989,0.0,5,0.498,8,169080,-9.611,0.338,1,audio_features,spotify:track:6NnHPHgOpyvhgTQ3VjqhmM
0.129,0.108,115.176,0.0333,0.991,0.000176,4,0.503,10,209347,-12.854,0.236,1,audio_features,spotify:track:5vlv4FRZ8idJFQSzcwad1C
0.201,0.11,74.38,0.0532,0.924,0.0,4,0.613,9,189547,-10.273,0.372,0,audio_features,spotify:track:57pO0osIp7653wAjm5Y7Bw
0.253,0.234,90.124,0.0285,0.974,0.000121,3,0.31,0,187453,-8.55,0.37,1,audio_features,spotify:track:34dCoWgVIy7JArv8uXuJbV
0.225,0.109,67.466,0.033,0.987,0.00297,1,0.217,0,188413,-9.279,0.275,0,audio_features,spotify:track:3reXwuuMt5efAs8UlynZjV
0.244,0.0486,159.456,0.0421,0.95,0.0,4,0.539,0,177413,-6.78,0.795,1,audio_features,spotify:track:6TiUbsQ6qPqrmbiuxKyXKo
0.306,0.26,111.138,0.0297,0.967,4.92e-06,3,0.374,10,192707,-6.769,0.284,1,audio_features,spotify:track:606dCcSBX1QVi9fO0K0IfL
0.139,0.113,114.072,0.0426,0.986,0.0,3,0.525,2,190787,-10.17,0.468,0,audio_features,spotify:track:0yjTwDEM9vUNbt3SfFr4dm
0.125,0.116,70.531,0.0397,0.984,0.0,3,0.466,2,197680,-12.361,0.257,1,audio_features,spotify:track:3KlEBQ6G06dofeWf9I8VDu
0.126,0.119,91.399,0.0333,0.987,3.01e-06,1,0.416,7,196987,-11.763,0.227,1,audio_features,spotify:track:3J7SrL2vvAKZzRJoTAwOX7
0.146,0.128,99.163,0.0309,0.986,3.95e-05,4,0.394,4,195733,-11.272,0.24,0,audio_features,spotify:track:44tW3XCkjNn15e0iH75fnI
0.184,0.0769,99.616,0.0737,0.859,0.0,4,0.558,7,193213,-9.04,0.281,1,audio_features,spotify:track:6iNPW98IqHWLxRVynG41d7
0.265,0.215,69.234,0.0297,0.969,0.000246,4,0.369,9,186507,-9.252,0.184,0,audio_features,spotify:track:6esWcPuDaUICFFcRFZwEsR
0.305,0.356,183.664,0.0313,0.959,0.000222,3,0.173,5,194893,-8.706,0.139,0,audio_features,spotify:track:2VOjS89lbOZ0h5fT6wEc5B
0.393,0.108,75.048,0.0395,0.806,0.0,4,0.682,8,180707,-7.943,0.606,1,audio_features,spotify:track:5rjrXauTzTsawRu2Bc3vQB
0.36,0.119,94.617,0.0397,0.826,0.0,4,0.696,11,196027,-6.932,0.686,0,audio_features,spotify:track:1XL83HKk0KKKwlD7Hxjiyv
0.17,0.18,132.24,0.0473,0.958,7.34e-06,4,0.453,10,188893,-10.598,0.319,1,audio_features,spotify:track:0c3H5HNKMHPjr9yNfn9nd9
0.182,0.109,102.401,0.0371,0.965,0.0,3,0.371,1,196800,-13.479,0.227,0,audio_features,spotify:track:5D7SoJSXzgzQ5ZD7xvlWAg
0.137,0.0976,118.734,0.0504,0.976,0.0,4,0.635,10,198413,-9.715,0.479,0,audio_features,spotify:track:2OmCSYBC0IBtc7CJI6ABb7
0.221,0.096,76.537,0.0631,0.947,0.00208,4,0.464,0,195707,-10.288,0.187,0,audio_features,spotify:track:28bqzXWGtp3YHH1BP1bkRu
0.272,0.0643,125.86,0.0334,0.756,0.0,1,0.468,7,223760,-10.883,0.548,1,audio_features,spotify:track:1ZKysdN26CVWoxUSamvu4M
0.109,0.141,102.177,0.0362,0.99,3.4e-06,5,0.46,2,197867,-12.925,0.377,1,audio_features,spotify:track:7B0WHUj6EwV89PpJ3Pbt53
0.169,0.182,103.268,0.031,0.731,0.0,4,0.446,7,148067,-11.207,0.239,0,audio_features,spotify:track:0oUq1VHKNdT3BM3Hk6pVgS
0.186,0.138,169.523,0.316,0.934,0.0,4,0.632,11,191160,-10.681,0.811,0,audio_features,spotify:track:1rrQg22lwuriyiQ6ta8BV0
0.0928,0.188,132.906,0.0418,0.986,1.44e-05,4,0.492,8,196133,-13.18,0.337,1,audio_features,spotify:track:3aKilc2FdZIxAVoPJ4sYjo
0.241,0.186,174.286,0.0414,0.533,0.0,4,0.351,7,204813,-12.394,0.632,1,audio_features,spotify:track:1emqvlm30d0lLMdKOrfC2T
0.191,0.109,62.117,0.0408,0.97,0.00408,4,0.161,10,195707,-12.672,0.168,1,audio_features,spotify:track:7C2oDPllS8Bpj1O5QErbGM
0.194,0.0998,112.992,0.0384,0.829,0.0,3,0.512,7,207747,-12.585,0.375,1,audio_features,spotify:track:20Q8VHZEj4PoYvkjFvgZDK
0.0891,0.0713,127.772,0.0336,0.916,0.00258,4,0.267,11,300093,-18.842,0.0802,0,audio_features,spotify:track:4CzVBYZlvKmGiv6tvXu7OF
0.0593,0.139,72.715,0.0374,0.982,0.0,5,0.41,8,168307,-15.465,0.274,1,audio_features,spotify:track:0bmz2fCeBCPuKGRp4ba0uc
0.176,0.161,79.681,0.0362,0.964,1.14e-05,3,0.188,7,238853,-12.177,0.146,0,audio_features,spotify:track:3nygdV1EavfaLX2D7S5g1o
0.122,0.259,79.87,0.0384,0.957,0.0,5,0.259,5,187947,-15.371,0.35,1,audio_features,spotify:track:1YB1CZVMdA7PunrQIWKfqj
0.156,0.227,174.869,0.0367,0.944,2.17e-05,5,0.21,10,224467,-13.335,0.129,1,audio_features,spotify:track:0UJMOmVfpKvCZC47ZxHzot
0.0639,0.124,70.818,0.04,0.988,5.73e-06,4,0.367,7,161080,-14.711,0.276,0,audio_features,spotify:track:2yq23BsAYMiEiq7MM0QfZm
0.0977,0.115,97.055,0.0365,0.984,0.0,4,0.351,0,152973,-15.823,0.304,1,audio_features,spotify:track:2g50rLgzgxML1bWUiCnFHe
0.218,0.297,169.401,0.0362,0.841,0.00164,1,0.168,7,304080,-11.531,0.176,1,audio_features,spotify:track:5MSkKdvmBUn6Z4GS4JFqFD
0.271,0.134,100.562,0.0571,0.7,0.0,4,0.669,8,184667,-12.417,0.662,1,audio_features,spotify:track:7Lhf3C7ezZtjz3iHx6YuAO
0.0442,0.0911,118.828,0.0667,0.991,8.59e-06,4,0.632,0,163907,-15.321,0.449,1,audio_features,spotify:track:41mb7LHH9W15UW0zwJNTHz
0.238,0.0709,127.78,0.034,0.714,3.37e-05,4,0.297,1,159733,-14.092,0.28,1,audio_features,spotify:track:6H8e9dK1MdCVDNNFWnTmuh
0.194,0.0795,119.574,0.0452,0.871,0.0,4,0.553,0,109773,-11.388,0.37,1,audio_features,spotify:track:0mXTtLor0OzNSoqNr0p87t
0.0572,0.127,100.734,0.0336,0.99,1.38e-05,5,0.423,8,162707,-15.498,0.26,1,audio_features,spotify:track:536q4QCOaBYr5dttusPcc6
0.419,0.149,119.698,0.0444,0.765,0.0,4,0.511,0,136613,-8.859,0.824,1,audio_features,spotify:track:5SdXnCF4zbuwqIDni6rFBo
0.0878,0.117,93.241,0.0712,0.961,0.0,3,0.68,10,164120,-12.11,0.66,1,audio_features,spotify:track:1nE68Kd3Kg9zUhFujARosA
0.148,0.0569,112.712,0.0654,0.784,0.0,4,0.821,0,199707,-11.399,0.681,1,audio_features,spotify:track:0b412OusXbsrer4nkm6LVz
0.0808,0.107,96.798,0.112,0.983,4.38e-06,4,0.683,9,178453,-13.089,0.412,1,audio_features,spotify:track:6tbZrTvdNV2Z4ZrrvWjHys
0.298,0.096,112.844,0.0311,0.918,0.0,3,0.437,10,174813,-8.749,0.374,1,audio_features,spotify:track:2ZNXaitTi5BUlp5OPuSoqc
0.0854,0.0809,78.443,0.0449,0.8,0.0,4,0.662,2,218560,-16.437,0.284,0,audio_features,spotify:track:7lw98Z2k5T39yXZ3iaV06o
0.357,0.331,108.26,0.061,0.869,3.88e-06,4,0.605,1,315320,-10.256,0.538,1,audio_features,spotify:track:7nu3Ivbw8dDaE1k5mAwWZg
0.164,0.128,87.56,0.0304,0.976,0.000242,1,0.252,0,190800,-12.709,0.195,1,audio_features,spotify:track:6lUiOIm5hyr6ntMzebln9z
0.211,0.649,78.059,0.0343,0.877,7.69e-05,4,0.285,7,234013,-12.363,0.179,1,audio_features,spotify:track:0YXFEk6gHSlMJkGvBZYQ2k
0.0487,0.103,116.282,0.0926,0.979,0.0,4,0.717,10,189307,-14.79,0.464,1,audio_features,spotify:track:5r0Sp4EUTUTIqvksfBjeSK
0.108,0.0792,166.104,0.059,0.953,0.0,4,0.456,1,153293,-12.723,0.641,1,audio_features,spotify:track:315eUASxeoYatz90ZQdyHH
0.114,0.0995,108.345,0.0729,0.912,0.0,4,0.743,7,218533,-12.045,0.504,1,audio_features,spotify:track:0O7xW1jGWDTG1wTK9sQQYw
0.134,0.126,77.059,0.0335,0.984,0.0,4,0.377,10,186067,-13.659,0.313,1,audio_features,spotify:track:30GKx0KjeAVRWjCvzqSjto
0.305,0.15,146.927,0.0516,0.809,0.0,4,0.469,2,183187,-8.215,0.581,0,audio_features,spotify:track:3GycrPWAVVzNbnVW40wraY
0.0302,0.118,93.836,0.0445,0.984,0.0,3,0.422,0,186653,-16.734,0.164,0,audio_features,spotify:track:3woe9JAq9FcmMbZRriUZ9v
0.117,0.0847,98.328,0.0402,0.955,0.0334,4,0.69,3,212053,-17.524,0.584,0,audio_features,spotify:track:6SDxrOmkjT1xb7nVfbHKaR
0.268,0.0858,104.824,0.0491,0.214,4.15e-06,4,0.622,5,252224,-13.6,0.44,0,audio_features,spotify:track:7z9b93IZ6TfZddAYjS7Jiy
0.201,0.248,123.05,0.0434,0.752,1.78e-06,5,0.624,3,207865,-14.57,0.584,1,audio_features,spotify:track:06NqFwTZ8an59cGeOL0ian
0.232,0.0963,128.525,0.0317,0.958,1.96e-06,4,0.448,8,193773,-8.545,0.223,1,audio_features,spotify:track:53aPBZQoSXgfz1eyxlsUSX
0.0812,0.117,116.026,0.0417,0.876,5.63e-05,4,0.494,3,409199,-16.872,0.152,0,audio_features,spotify:track:0jh3HslF09eRlG35cNpK4z
0.213,0.452,109.067,0.0544,0.974,0.166,4,0.789,5,188093,-10.252,0.461,1,audio_features,spotify:track:5dKJpdIVqZKekHPjIxlE3q
0.203,0.0839,120.47,0.0716,0.88,1.57e-06,4,0.85,4,169867,-11.618,0.827,0,audio_features,spotify:track:0MB9a02xA9itnsS71Xb7TK
0.367,0.204,115.145,0.0597,0.933,0.0016,4,0.766,10,158947,-7.242,0.768,1,audio_features,spotify:track:0iTVAkRhsOzYiS8LXgNj3C
0.113,0.19,135.494,0.0591,0.984,3.6e-06,4,0.55,10,175173,-13.835,0.237,0,audio_features,spotify:track:1kt3upO1uceiLRAADtvzGE
0.264,0.164,100.876,0.0407,0.961,0.0039,4,0.642,3,201613,-9.361,0.7,1,audio_features,spotify:track:2HHR8PbuGMerwHiqBgVvXQ
0.282,0.0707,101.522,0.105,0.892,0.00332,4,0.763,0,158053,-10.422,0.664,1,audio_features,spotify:track:0pT7BO0MTXh4MpUPLkVTgJ
0.313,0.13,99.466,0.0341,0.933,4.07e-05,4,0.661,10,174840,-7.742,0.647,0,audio_features,spotify:track:4jArPGHLbw9vfV8XVBMkls
0.276,0.535,124.715,0.0661,0.946,0.000789,4,0.633,5,171267,-8.776,0.709,1,audio_features,spotify:track:60UXwGprcbQGChyRZVHEqP
0.322,0.0548,108.938,0.0405,0.776,0.00554,4,0.734,7,186573,-9.286,0.692,1,audio_features,spotify:track:44FMfacFJZLnKv9AA7854O
0.375,0.0438,165.09,0.0652,0.911,0.263,4,0.629,0,193253,-9.456,0.874,1,audio_features,spotify:track:6Svr1gDqjCSP28onzBvMT1
0.232,0.344,89.808,0.0485,0.949,0.0378,4,0.582,10,183280,-11.833,0.729,1,audio_features,spotify:track:7dM0mMYbm4VnVlQDWqmPXY
0.148,0.104,96.315,0.0436,0.951,0.0339,4,0.706,3,207440,-10.557,0.542,0,audio_features,spotify:track:37s6V4uMKtWLHqDhKTS8I0
0.192,0.0876,138.649,0.0389,0.982,0.000845,4,0.69,10,176253,-12.058,0.574,1,audio_features,spotify:track:20Dly88RTiX4tApbsuTpcw
0.0749,0.0778,109.751,0.0479,0.939,0.000655,4,0.758,7,189280,-15.146,0.711,1,audio_features,spotify:track:55LZNu4dKVdxXvXGPVasnD
0.114,0.144,103.305,0.0603,0.989,5.26e-06,4,0.75,10,159800,-11.89,0.7,1,audio_features,spotify:track:75T3a9XzJCJY7ZDRLP2Ux3
0.262,0.178,93.392,0.0401,0.912,0.00144,4,0.707,3,171000,-11.056,0.761,1,audio_features,spotify:track:2YIjSDxoW5P6zx00RSrtns
0.232,0.143,118.333,0.0563,0.971,0.573,4,0.7,5,188120,-13.104,0.517,1,audio_features,spotify:track:1N8qIjuh1tbPKKgeUqEeqe
0.0745,0.0788,78.147,0.043,0.973,0.0,4,0.564,5,197187,-13.462,0.301,1,audio_features,spotify:track:7hI81XjxS0CDc69ODTqrFS
0.0903,0.13,77.342,0.045,0.98,0.0,4,0.484,5,204493,-12.408,0.213,0,audio_features,spotify:track:1oFF6snphreJXkXA5pCLwb
0.0413,0.15,123.076,0.0387,0.977,2.74e-05,4,0.47,10,192627,-16.546,0.0647,0,audio_features,spotify:track:5yomqNmi6fQ2teffdrWUJg
0.2,0.254,96.645,0.0325,0.977,1.86e-05,4,0.521,8,180507,-10.64,0.386,1,audio_features,spotify:track:0cTTPAwTVPJw4EQh7rsNtK
0.175,0.151,88.334,0.0501,0.972,0.00255,4,0.514,7,185147,-12.046,0.341,1,audio_features,spotify:track:2yd0du9TOjDlafCRGcwUXj
0.204,0.12,79.888,0.0434,0.988,0.0,4,0.559,5,157693,-9.086,0.252,0,audio_features,spotify:track:7pJRCG8Ue40nd0nT9bus6P
0.338,0.188,166.097,0.0466,0.936,5.55e-05,4,0.531,5,160627,-8.991,0.714,1,audio_features,spotify:track:7o3J43KaTmZ1m5hD8M4kss
0.157,0.122,78.203,0.0345,0.984,0.000209,4,0.485,0,184653,-12.305,0.443,1,audio_features,spotify:track:4PwBnVFG7idEJYfHPkNvaV
0.19,0.122,142.651,0.0476,0.925,7.64e-06,4,0.559,5,176293,-11.861,0.6,0,audio_features,spotify:track:5DrQvjVM18knDBOYEsJ55W
0.216,0.129,159.597,0.0667,0.948,3.8e-05,4,0.642,7,135107,-13.091,0.665,1,audio_features,spotify:track:7dX3XFwCh4eGbQM1ghqnST
0.0684,0.0979,107.736,0.0441,0.979,5.24e-05,5,0.53,7,179000,-12.552,0.301,0,audio_features,spotify:track:36sLU7WIDB0DfSVinoTPdv
0.0838,0.128,79.679,0.0531,0.964,0.0,4,0.403,7,175933,-12.515,0.257,0,audio_features,spotify:track:5cvTplwGUNnejirRO6WbcT
0.0933,0.138,74.748,0.0364,0.971,1.01e-05,4,0.396,8,189947,-13.674,0.145,1,audio_features,spotify:track:4oJiViztalKteiG4lvETaE
0.101,0.153,85.156,0.0366,0.967,6.77e-06,4,0.579,0,188773,-13.911,0.471,0,audio_features,spotify:track:03ev50whpKRpa4h9oACQjN
0.0764,0.12,138.624,0.0341,0.947,0.0,4,0.487,10,180893,-12.898,0.399,1,audio_features,spotify:track:2Xw6el0N2iEAk1g86ildQa
0.0723,0.113,132.832,0.039,0.971,3.28e-06,3,0.475,7,191960,-12.873,0.228,0,audio_features,spotify:track:662xEjJmG6xWiFIEqn8kpF
0.19,0.0945,81.44,0.0281,0.933,0.00979,4,0.356,7,195293,-12.685,0.227,0,audio_features,spotify:track:7pKT2sr1NgSXaEMeqiENcz
0.0474,0.208,121.243,0.0387,0.986,4.76e-05,1,0.416,8,211320,-15.171,0.138,1,audio_features,spotify:track:4WyQtnBUiQmDAP17R0ce4h
0.114,0.118,133.554,0.0424,0.984,4.76e-06,3,0.458,1,210707,-13.316,0.252,1,audio_features,spotify:track:0QGrccTMS7ytmBHxoo4pV7
0.0831,0.115,103.561,0.0438,0.983,1.39e-06,3,0.586,1,182960,-14.959,0.307,1,audio_features,spotify:track:4CG3Q2TOOiaYcgUlpmOuxG
0.0541,0.0775,176.701,0.0493,0.983,0.00684,3,0.352,0,196613,-15.194,0.189,1,audio_features,spotify:track:1tVPEIKiS9nZ97pw0kXlWY
0.0263,0.0727,63.622,0.0476,0.986,1.71e-06,4,0.5,4,192133,-14.584,0.328,0,audio_features,spotify:track:6hJZgwDDNxNtnd9rxEheWt
0.133,0.11,118.37,0.0538,0.939,3.45e-06,3,0.716,0,183013,-11.122,0.583,0,audio_features,spotify:track:3QleLk4mX3sGpbPaFJoxp6
0.149,0.237,99.202,0.0379,0.919,0.0,3,0.45,0,197147,-11.242,0.303,1,audio_features,spotify:track:7oN5HvG0Fd45gBzCGJNW1o
0.275,0.0923,69.79,0.0377,0.861,0.000636,4,0.511,5,173520,-9.009,0.439,0,audio_features,spotify:track:1PV2AR0MYeoisudgCtu2HJ
0.209,0.053,79.981,0.0351,0.915,0.0,4,0.61,9,150587,-12.459,0.513,1,audio_features,spotify:track:7fhoyIHwG98oOLijszNuM1
0.0713,0.166,181.127,0.0338,0.936,7.43e-06,3,0.309,7,167507,-12.348,0.14,0,audio_features,spotify:track:24un74lJQZftpqHGVSoqHr
0.206,0.283,72.983,0.0477,0.865,6.27e-06,4,0.368,6,155987,-11.89,0.446,1,audio_features,spotify:track:3SR8HZlBR8mGexuDIeBuhw
0.217,0.145,155.228,0.0334,0.903,0.000717,1,0.257,3,175160,-12.283,0.199,1,audio_features,spotify:track:7oiBLdx2mnSjh852zLcchM
0.266,0.248,119.554,0.0371,0.963,0.000195,3,0.498,1,186187,-10.443,0.478,1,audio_features,spotify:track:4BChpHo2CCwe1skQYyPiMP
0.0907,0.13,75.964,0.0494,0.962,0.0,5,0.453,10,201027,-14.761,0.245,1,audio_features,spotify:track:2vYM7f1XVZ9Bw9l74BGKpL
0.176,0.397,68.326,0.0297,0.932,2.18e-06,4,0.378,10,186120,-12.638,0.24,0,audio_features,spotify:track:4DGtap7VKYtLr4HkSyPDqO
0.11,0.105,71.583,0.0327,0.964,2.22e-06,4,0.51,2,179213,-11.719,0.204,0,audio_features,spotify:track:6mDDj3ZUzo7WfD1BFviYZI
0.225,0.081,93.892,0.0501,0.887,0.0,5,0.53,5,190533,-12.665,0.572,0,audio_features,spotify:track:64WlzghNcznPAR8QkKyByU
0.11,0.0925,134.602,0.0361,0.953,2.47e-06,4,0.439,0,194387,-14.596,0.302,1,audio_features,spotify:track:7uEzgnuEDOd1zNchA9sEP0
0.095,0.0733,112.642,0.0391,0.983,2.58e-05,4,0.449,10,191347,-15.73,0.201,0,audio_features,spotify:track:5CpevlYICS865eTNDwwLiZ
0.0777,0.0866,117.855,0.0422,0.982,6.21e-05,4,0.49,8,192107,-14.695,0.237,1,audio_features,spotify:track:56x9D64sLw04deYb2XwT1s
0.0679,0.129,89.915,0.0375,0.958,2.98e-06,4,0.469,5,176120,-15.504,0.256,1,audio_features,spotify:track:6rREQbUfI4S34FpfSerBAY
0.0306,0.121,107.079,0.0485,0.987,1.66e-06,4,0.509,0,177093,-17.442,0.221,0,audio_features,spotify:track:5YTYYjfm3sJSEZ6TWEvGPv
0.105,0.108,94.537,0.0762,0.894,0.0,4,0.628,2,200773,-12.141,0.214,1,audio_features,spotify:track:1f0ussWDUGv01MxxYExTRo
0.218,0.359,92.594,0.222,0.716,0.0,4,0.658,5,199853,-13.972,0.555,1,audio_features,spotify:track:507kYk8Y3Dr0LbrQdFkC47
0.159,0.267,80.208,0.047,0.972,0.000469,4,0.472,1,181907,-11.803,0.42,1,audio_features,spotify:track:1jACw2LsqeoJWEDHj3a0j6
0.218,0.0856,100.509,0.0448,0.759,0.0,4,0.683,7,196693,-10.582,0.398,0,audio_features,spotify:track:55yU1NGsTHHbixyEj87k0D
0.0818,0.111,127.081,0.0527,0.984,0.000201,4,0.543,1,215640,-16.068,0.221,1,audio_features,spotify:track:3mjd3vVHHjslZtFjzQkyck
0.272,0.061,150.235,0.0833,0.882,0.000285,4,0.577,7,173240,-11.758,0.576,1,audio_features,spotify:track:1w6IIAAKpoRSUNYRDrLW6T
0.143,0.121,133.839,0.054,0.978,1.52e-05,3,0.64,5,179800,-14.567,0.45,0,audio_features,spotify:track:56T2d2WmRHf3XVGSHgGswx
0.208,0.129,122.553,0.0652,0.982,0.00327,4,0.651,5,209253,-13.598,0.559,0,audio_features,spotify:track:4FRsbNBylFG6tTrAWOwwON
0.0506,0.135,77.941,0.0482,0.979,2.35e-06,5,0.488,5,225747,-15.294,0.282,1,audio_features,spotify:track:4fCrFTHg4RTZJYUgoP4hm9
0.0631,0.123,79.967,0.054,0.974,1.38e-06,4,0.486,7,206587,-16.398,0.226,1,audio_features,spotify:track:1chy1MyiSu2ndk4h6oXcom
0.132,0.192,178.72,0.0507,0.959,1.32e-05,3,0.433,10,222507,-15.778,0.295,1,audio_features,spotify:track:7fuQUYPG7F0kXH5OgWtxy2
0.233,0.083,80.958,0.052,0.971,0.000313,3,0.664,7,155933,-12.469,0.684,0,audio_features,spotify:track:2BFuWOLTtczsF37nTWk51H
0.116,0.107,71.116,0.065,0.979,7.31e-06,4,0.54,10,220187,-14.077,0.309,0,audio_features,spotify:track:5PLI2AoCiiwpt9FQoPNaxF
0.356,0.063,140.231,0.205,0.854,0.0,4,0.607,5,176227,-13.604,0.57,0,audio_features,spotify:track:27MsmTNZayhbx6rQsQCqh9
0.453,0.353,134.66,0.068,0.816,0.0,4,0.599,5,191787,-12.213,0.92,1,audio_features,spotify:track:33tM80eYe29rE9hEVdGNxF
0.149,0.136,177.582,0.0471,0.966,0.0,3,0.452,0,187253,-11.84,0.269,1,audio_features,spotify:track:3zL29GrDeZbmNK7h6OKKiB
0.118,0.146,114.951,0.115,0.903,1.48e-06,4,0.729,7,154480,-11.636,0.708,0,audio_features,spotify:track:7rdlPjnTvrhaNzXgGExx2C
0.0717,0.121,68.09,0.0555,0.986,0.000161,3,0.446,3,177173,-15.021,0.215,0,audio_features,spotify:track:23c1DFOL2Gv4I0Yu4m7uV2
0.153,0.0704,115.169,0.169,0.929,1.01e-05,4,0.651,0,179733,-14.713,0.528,1,audio_features,spotify:track:7sHe8He8k8YfXr76ExOua0
0.0877,0.128,67.786,0.0409,0.871,0.0,4,0.515,10,242160,-13.28,0.328,0,audio_features,spotify:track:6eRvHiYv1mOwSdzJndkWpo
0.124,0.152,170.495,0.0515,0.9,0.0,5,0.434,5,263493,-14.143,0.249,0,audio_features,spotify:track:3QuBFcPYOmsrcHXprs1Hq1
0.0536,0.0635,62.871,0.0673,0.94,0.0,4,0.495,7,254080,-14.424,0.147,0,audio_features,spotify:track:6cUPc5dwNOp9sfHfaQhYSm
0.349,0.0535,155.817,0.059,0.759,0.0,4,0.563,1,228560,-11.168,0.655,1,audio_features,spotify:track:6NUUrQj2S0C9xRAoAxKrjj
0.0787,0.12,65.965,0.0524,0.969,3.06e-05,3,0.584,10,256640,-15.109,0.153,0,audio_features,spotify:track:0tTlLOnUVtHm7ODD7PnyVJ
0.189,0.112,61.585,0.0391,0.945,0.0,4,0.305,0,226360,-12.208,0.228,0,audio_features,spotify:track:6KJHH3tmtnlNMvSAFEh7GF
0.198,0.162,110.722,0.0357,0.974,0.0,4,0.451,1,210307,-12.262,0.149,1,audio_features,spotify:track:7bhAiDvJs4najYUnBuSHoo
0.214,0.111,106.677,0.0449,0.593,2.45e-06,4,0.655,0,239800,-14.452,0.6,1,audio_features,spotify:track:2pw4rO2UPbsQIuJWisO1g1
0.116,0.105,114.194,0.0466,0.761,5.15e-05,4,0.552,9,379160,-14.428,0.174,0,audio_features,spotify:track:0G9HgEj954ooK27mJOqSsm
0.332,0.27,96.077,0.0426,0.475,0.0,3,0.657,0,331747,-12.994,0.635,0,audio_features,spotify:track:1bmXHeih3y9PFkZbvaKWu4
0.268,0.191,125.262,0.0503,0.757,2.42e-05,3,0.628,7,222533,-12.003,0.512,0,audio_features,spotify:track:6S9eRrMJmrHTEJi4YBAPr1
0.354,0.113,101.135,0.0306,0.871,0.0153,4,0.294,7,272213,-8.993,0.246,0,audio_features,spotify:track:4PEvZHJfajTu1ABjzs1mdh
